AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
SEDA;BR     ;Infelizmente não tem carregador                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;NEGATIVO
SEDA;BR;Nada mais sobre o produto. Insatisfação é por conta de não ter recebido o desconto por ter pago com cartão AME. Preciso de esclarecimento.;NEGATIVO
SEDA;BR;produto que bateria parece que vai sair fogo em menos de 30 mtos de carrego , lento, pessimo;NEGATIVO
SEDA;BR     ;A Apple vender um iPhone sem fone e sem adaptador é a maior falta de respeito ao consumidor.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR;Devido não clareza na descrição o produto. não veio o carregador de baterias. Fiquei muito isatisfeito. Não tem como utiliza-lo. Extremamnete insatisfeito!;NEGATIVO
SEDA;BR;Horrível, não recomendo, apesar de tee um preço acessível, mas é péssimo pelo que custa , trava muito, demora uma eternidade pra reiniciar .;NEGATIVO
SEDA;BR;Não gostei do celular, a qualidade da imagem da câmera é péssima, sistema lento, fica travando, me arrependi da compra e desejo devolver pois o produto não possui a qualidade que promete.;NEGATIVO
SEDA;BR     ;Ótimo, os correios só não entregam em casa                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;NEGATIVO
SEDA;BR;Demora mais de 2 h pra carregar a bateria 100%;NEGATIVO
SEDA;BR     ;Do jeito que falavam do Iphone e pelo preço, eu esperava mais, sai do Xiaomi Mi 9 e não senti diferença. Display muito frágil.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;NEGATIVO
SEDA;BR     ;Amei meu celular, só não gostei por que não vem a fonte do carregador, um gasto a mais kkkkkk                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR;Tem Boa memória, bateria de longa duração. Só é um pouco lento ao fazer dowloud.;NEGATIVO
SEDA;BR;UM POUCO LENTO PARA LIGAR E CARREGAR OS  DADOS.;NEGATIVO
SEDA;BR;Um pouco frágil poderia ter 6 pés;NEGATIVO
SEDA;BR     ;Bom. Porém trava muito                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR;Ainda nao abri o produto, porém chegou beeeeem antes do prazo. Apenas o atendimento na loja para a entrega do produto q foi demorado;NEGATIVO
SEDA;BR     ;O único ponto negativo é que vem o cabo, mas sem a fonte                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR;Telefonezinho bem ruim. Display e touchscrean horriveis. Lento e bateria n aguenta um dia. Quebra galho.;NEGATIVO
SEDA;BR     ;O smartphone é muito bom. Só que às vezes sinto alguns pequenos lags na interface. A interface do Galaxy A71 é a mesma da linha S10, ou seja, os topos de linha. Mas no geral, tudo flui muito bem, a bateria é boa, as câmeras são boas, etc. Acredito que Samsung só precisa otimizar melhor isso e o smartphone ficará melhor do que já é.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR;pessimo so vai perder o dinheiro de voces porque nao da pra baixar nada;NEGATIVO
SEDA;BR     ;O ruim da compra foi que quando abri não vinha o conector do carregador e nem o fone, pagar mais de 4 mil pra ter que reembolsar mais, além disso foi muito difícil achar um conector.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR;Produto conforme  o anúncio. É  uma boa  opção  para quem  precisa de um smartphone  barato e funcional. O  único  problema  é  a demora para carregar o telefone.;NEGATIVO
SEDA;BR;oi, achei muito lento só isso.;NEGATIVO
SEDA;BR     ;pena que não vem mais fone de ouvido nem a tomada de carregamento.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR;Contra: a bateria demora muito para carregar ;NEGATIVO
SEDA;BR     ;Tive a sorte de meu aparelho vir com defeito nas câmeras, fiz a troca e ainda estou aguardando o novo produto. O prazo eram 6 dias para troca...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;NEGATIVO
SEDA;BR;Câmera boa, memória boa, porém a bateria não vale nada.\nCom menos de 1 mês de uso o celular n queria carregar mais. E quando coloco pra carregar, ele ao invés de carregar , descarrega. Estou insatisfeita com o produto. Bateria PÉSSIMA!!!;NEGATIVO
SEDA;BR     ;Produto substituído por modelo inferior, a empresa não garantiu o que anunciou no site.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR;Um baita celular, so que a bateria é de baixa durabilidade e o sensor de digital é horrível, eu tinha um S9 e o leitor de digital dele da de 10 a 0 nesse s20 Fe.;NEGATIVO
SEDA;BR;Trava muito ,muito lento. Só pode ter vindo \n com defeito;NEGATIVO
SEDA;BR     ;Produto bom, recomendo colocar pra receber em casa, já que na loja é uma agonia e uma demora bastante.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR;Não gostei o volume é horrível;NEGATIVO
SEDA;BR;No começo até estava surpreso, mas ao testar ele por várias minutos com um jogo ele começa a ficar lento e dar pequenas travadas.... Então se vc gosta de um joguinho não recomendo;NEGATIVO
SEDA;BR;Uma porcaria a câmara péssima ,o áudio horrível ,e ainda a configuração veio como se fosse lg k42 ,e eu comprei lg k52.;NEGATIVO
SEDA;BR;Celular tem o audio horrivel. A camera tbm deixa a desejar. E nao conecta em dispositivo nenhum de bluethoth. Me arrependi muuuito da compra!.;NEGATIVO
SEDA;BR;Péssimo. Trava muito e é lento;NEGATIVO
SEDA;BR;O aparelho está travando no whatsapp. Já estou com dúvidas se o aparelho realmente é original. Isso nunca aconteceu com aparelho nenhum q eu tive. Tenho internet, tenho dados e as msg demoram pra chegar e enviar. Preciso de ajuda.;NEGATIVO
SEDA;BR;"Pontos positivos: Resolução e camera muito boas\n\nPontos fracos: Processamento lento (sistemas ou memória RAM); 32 GB de armazenamento é pouco para um celular deste porte";NEGATIVO
SEDA;BR     ;Estar travando muito                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;O produto sem comentários!\\r\\nNo site de vcs estão quase comprei a cor errada, cliquei em uma cor e o pedido gerou outro, a sorte que troquei a tempo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR;Contra bateria consome muito, e demora para recarregar ;NEGATIVO
SEDA;BR;Foi embalado muito fragilmente e tenho receio que possa ter danificado os 2 aparelhos ;NEGATIVO
SEDA;BR;Acho um pou lento pra atende as necessidades.\r\n;NEGATIVO
SEDA;BR     ;Referente ao preço, não vale a pena, nem um pouco, o celular não é tudo isso, não vem com fone e nem com carregador, se você comprar um original, vai sair quase 5 mil tudo. Bateria deixa um pouco a desejar, não dura tanto quanto a aplle informa. É um bom aparelho. Mas pelo preço, não vale a pena, não é tudo isso que os fanboyzinhos da Apple dizem, é só um aparelho com uma câmera boa.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;A transportadora e muito ruim deviam contratar outra péssimo 😠                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ;NEGATIVO
SEDA;BR;Iphone sendo iphone né, a única coisa que não gostei muito é o tempo que demora para carregar.;NEGATIVO
SEDA;BR;Muita demora na entrega. Um dia antes do prazo final, que já era absurdo, recebi um e-mail estendendo mais ainda o prazo de entrega. Se soubesse que demoraria tanto para entregar não teria comprado.\r\nSobre o produto, sem reclamações;NEGATIVO
SEDA;BR     ;smartphone bom, porém não acho que vale o preço. a câmera é normal, o sei grande diferencial é o software.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ;NEGATIVO
SEDA;BR;Vale pagar 1000 reais,mais q isso e dinheiro jogado no lixo;NEGATIVO
SEDA;BR     ;Tem melhores equipes pelo mesmo precio                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR     ;Produto bom, o problema é a casas bahia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR     ;Não corresponde tudo que falam, bateria esquenta muito durante uma ligação.  as fotos não a qualidade em comparação com câmera de outros aparelhos de menor qualificação. Tenho fotos tiradas com A50 muito melhor.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR;A câmera frontal é horrível, a traseira também não é tudo que vem na descrição. Pelo valor as câmeras deveriam ser boas;NEGATIVO
SEDA;BR;Pra quem quer passar raiva pode comprar....pessimo péssimo;NEGATIVO
SEDA;BR;Gostei! Bateria dura horrores!!!!;NEGATIVO
SEDA;BR;Celular super lento e ainda veio com defeitos no áudio e n consigo realizar a devolução.;NEGATIVO
SEDA;BR;Produto extremamente lento. Nunca vi um celular travar tanto na minha vida.;NEGATIVO
SEDA;BR     ;O iPhone XR em si é muito bom, porém minha decepção foi mesmo com a Casas Bahia, que pelo oq conheço bem dos produtos lacrados da Apple, o aparelho q a Casas Bahia me enviou veio sem a película de proteção da traseira q é de vidro, e essa película q era da traseira, veio colada em cima da outra película q é da tela, e a traseira de vidro veio desprotegida, e além disso, outra coisa me deixou desconfiada de q me mandaram um produto mexido, foi a parte inferior da traseira, que como podem ver na foto, um lado está até preto, devido ter entrado sujeira por ter vindo meio aberto essa parte, e n era para ter vindo assim, pois percebam q no outro lado tá direitinho, fechadinho, n da nem espaço p entrar sujeira, então, concluo q a Casas Bahia tenha me enviado um produto q talvez já tivesse sido até aberto p algum conserto, e nem seja totalmente novo, fiquei bastante chateada, pq paguei mt caro e se eu quisesse um aparelho usado, comprava num bazar de Facebook. Não devolvi pq apesar de tudo isso, estava funcionando corretamente, e n valeria a pena p mim entrar essa burocracia toda q a Casas Bahia tem p fazer uma devolução ou troca, mas q se a Casas Bahia fosse correta, pelo menos me daria algum vale, ou um bom cupom de desconto no site, no mínimo.                                                                                                                                                                 ;NEGATIVO
SEDA;BR;Em poucos dias de uso a bateria descarrega rapidamente, mesmo com a tela apagada descarrega. Bateria lixo nao cumpre com o que fala, a unica coisa boa sao as cameras. Me arrependo de ter comprado;NEGATIVO
SEDA;BR;O aparelho celular chegou com defeito, e o contato com as lojas americanas pelos canais fornecidos é impossível, e/ou demorado. Tive de abrir uma reclamação no ReclameAqui para ser atendido.;NEGATIVO
SEDA;BR;Infelizmente o meu veio com defeito  ,pedi pra fazerem a troca e não chegou ainda ,estão demorando muito pra entregar , não recomendo ;NEGATIVO
SEDA;BR;Celular já veio com defeito, começou travando e esquentando muito. Agora travou e não tem como reiniciar.  Tudo isso com apenas 5 dias de uso, muito insatisfeito com essa aquisição. Agora vou tentar a troca ou solicitar o reembolso.;NEGATIVO
SEDA;BR;desempenho da bateria, pessimo!;NEGATIVO
SEDA;BR;Demora muito pra chegar ... não pode ter pressa ;NEGATIVO
SEDA;BR;Com menos de 30 dias já foi preciso mandar para assistência, após 30 dias foi novamente para trocar a placa já foi levado 3 vezes para ser resetado é atualizado é continua a mesma porcaria,só fica reiniciando... PESSIMOOOO;NEGATIVO
SEDA;BR     ;Veio sem carregador e fone,um absurdo pegar 4 mil no aparelho e não poder usar,isso se cham venda casada,mesma coisa que comprar carro sem volante.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR;Ele começou a dar defeito com pouco mais de 30 dias da compra e não posso mais trocar.\nEstou bem insatisfeita de ter que mandar um produto totalmente novo para a assistência.;NEGATIVO
SEDA;BR     ;Celular bom só que descarrega muito rápido  quase não tenho APP nele e a bateria não dura um dia todo ,fora isso e muito bom                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR;Deu defeito em menos de 15 dias de uso no Hardware da camera, pessimo. Nao recomendo. Decepção;NEGATIVO
SEDA;BR     ;Bom aparelho, porém o carregador demora demais para carregar. tem que carregar com outro.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;NEGATIVO
SEDA;BR;Celular uma m...., não vale o valor cobrado, material muito frágil e a câmera frontal a noite deixa a desejar.;NEGATIVO
SEDA;BR     ;Produto veio antes do prazo! O celular é bom, mas pelo preço esperava mais, principalmente da câmera!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR;Produto não pega 4g e a Internet não funciona o sinal é horrível  quero meu dinheiro de volta esse celular não é tudo que a propaganda diz;NEGATIVO
SEDA;BR;Não sei se é por conta da pelicula mas ele esta horrivel, travando demais.;NEGATIVO
SEDA;BR;Atende as minhas necessidades. A bateria demora descarregar. Gostei!;NEGATIVO
SEDA;BR     ;Ficou faltando somente o carregador que a Apple infelizmente não está enviando mais.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
