AP2;COUNTRY;COMMENT_TEXT;SENTIMENT
SEDA;BR     ;Único fator que não leva cinco estrelas é o peso, poderia ser mais leve!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;Bom. Mas achei muito pesado.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR     ;Dentro do esperado, porém muito pesado.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR     ;Achei muito bom o aparelho mas 1800 deveria ser melhor.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;NEGATIVO
SEDA;BR     ;Produto de boa qualidade. Mas preço está fora do padrão da capacidade da mercadoria.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;Celular bom. Porém,  o preço poderia cair mais, talvez na casa dos 1200 reais.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;NEGATIVO
SEDA;BR     ;Bom celular, mas nao é tudo isso. Quem estiver pensando em comprar, recomendo comprar o A70 ou esperar baixar o preço. A leitura de digital na tela é bem lenta pro que eu estava acostumada, muitas vezes dá erro. Para jogos, dependendo de quais for o celular da uma travada, as vezes trava até mudando de aplicativocomum. A camera tem melhores por aí                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR     ;Muito bom o aparelho PORÉM pelo preço precisa melhorar  a qualidade.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;Um bom smartphone para uso básico com câmeras simples, mas com boa qualidade, tela excelente porém com o preço muito alto para um aparelho de entrada.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ;NEGATIVO
SEDA;BR     ;Pelo preço, poderia vir com o carregador.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;NEGATIVO
SEDA;BR     ;Um aparelho caro e não te oferece  nada de diferente                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;Não vale o preço que foi pago ms atende bem minhas necessidades  !                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;Poderia ser melhor pelo valor                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ;NEGATIVO
SEDA;BR     ;Produto bom ,porém preço muito alto !                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;Ótimo, uma pena q vem sem o carregador e o fone! Vc paga um valor bem caro, e não vem os acessórios                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR     ;Peço alto, qualidade  ruim não gostei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;Produto veio antes do prazo! O celular é bom, mas pelo preço esperava mais, principalmente da câmera!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;O processamento não é rápido como eu esperava. A duração da bateria também não é satisfatória.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ;NEGATIVO
SEDA;BR     ;Bonito porém péssimo processador                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;NEGATIVO
SEDA;BR     ;O celular é até bom, tem recursos legais, mas o processador é péssimo, com travamentos em tarefas simples, em especial no teclado, e uma bateria que dura bem menos do que o prometido. O sistema de câmeras é o maior destaque, com qualidade dentro do esperado para um intermediário.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;Aparelho com preço bom, mas o desempenho poderia ser melhor.. está travando mesmo sem instalar todos os aplicativos e temos q reiniciar o aparelho.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ;NEGATIVO
SEDA;BR     ;Aparelho com desempenho fraco medicado apenas para quem não utiliza todos os recursos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ;NEGATIVO
SEDA;BR     ;O meu chegou com o processador muito lento. Tive de pedir o ressarcimento                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ;NEGATIVO
SEDA;BR     ;Produto muito bom , pelo o que ele oferece nesta faixa de preço em relação aos concorrentes , poderia vir com um processador snapdragon730 pra ficar melhor ainda , e a parte traseira dele é plástico,  muito sensível a riscos,  poderia ser de vidro ou metal .                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;Achei esse aparelho extremamente lento, não conseguir ativar o sensor de proximidade o que dificultou  ouvir os áudios dos aplicativos de mensagem de    maneira mais reservada e pra finalizar o áudio durante a ligação é péssimo.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ;NEGATIVO
SEDA;BR     ;A única coisa boa do aparelho é a bateria que dura 2 dias de restante é muito lento fica travando a câmera a câmera não é boa quando você dá zoom fica muito ruim a imagem um aparelho não presta. Perde para os aparelhos antigos da mesma marca                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;NEGATIVO
SEDA;BR     ;A qualidade não  é  boa, câmera ruim,  som pessimo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ;NEGATIVO
SEDA;BR     ;Meu aparelho veio poeira na câmera e no display pequenos fagulhos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;NEGATIVO
SEDA;BR     ;Smartphone muito bonito e funcional. No entanto,  o aparelho apresenta um \\click\\ sonoro, todas as vezes que se desbloqueia o aparelho. Para mim, estou vendo como algum defeito...\\r\\n Inclusive irei levá-lo à assistência técnica Samsung. \\r\\nNo mais, tudo perfeito!!!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ;NEGATIVO
SEDA;BR     ;Pessimo trava nao pega nada ha troquei 2 veses revoltada                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ;NEGATIVO
SEDA;BR     ;Parece que este aparelho da Samsung tem um pequeno problema de desligamento involuntário, o aparelho apaga e religa sozinho.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ;NEGATIVO
SEDA;BR     ;Fiz o pedido de dois aparelhos, porém um deles já apresentou problemas com apenas um mês de uso!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ;NEGATIVO
