analysis_group,run_id,input_generation,dataset,task,model,metric,dimension,segment,expected_label,predicted_label,seed,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,value,support,low,high
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13819,"tbh, i have been using this screen unit after using it for work and at home, and the wireless connection works well even outside my usual routine. someone else in the house noticed it too. i would buy it again.",positive,negative,0.7505979537963867,False,television,television,0.9996480941772461,True,informal,0,0,0,1,long,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13820,"From a practical reliability standpoint, i did not pay much attention to the rear camera at first, but after using it for work and at home it is acceptable but unremarkable. I noticed the change only in the new situation.",neutral,neutral,0.9982471466064453,True,smartphone,smartphone,0.9995887875556946,True,technical,0,0,0,0,long,0,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13821,"After taking it on a trip, the call quality still performs consistently. I noticed the change only in the new situation. idk.",positive,positive,0.9996811151504517,True,smartphone,refrigerator,0.8667700886726379,False,standard,0,0,0,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13822,"Under a representative operating profile, after taking it on a trip, the network reception contiunes to work without drama. this was different from my first impression.",positive,negative,0.8486082553863525,False,smartphone,smartphone,0.9992519021034241,True,technical,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13823,"Under a representative operating profile, the drainage motor is what stood out after a few weeks of mixed use; it is neither impressive nor bad. this was different from my first impression. The fill valve tells a diferent story because it still performs consistently. Honestly 😅",neutral,neutral,0.9992552399635315,True,washing_machine,washing_machine,0.7852123379707336,True,technical,0,1,1,0,long,1,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13824,"outside my routine, the vibration remains basically average. i repeated the check before writing this. i would neither recommend nor warn people away. the spin program tells a different story because it has been a disappointment. lol.",neutral,neutral,0.9998908042907715,True,washing_machine,washing_machine,0.9961965084075928,True,limited,0,0,0,1,long,1,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13825,"after coming back to it after a few days, i noticed that the network on this daily driver feels ordinary after more use. the behavior persisted across several attempts. it is adequate for now. 🙃",neutral,neutral,0.999862551689148,True,smartphone,refrigerator,0.9990563988685608,False,limited,0,1,0,0,long,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13826,"during a heavier-than-usual day, i noticed that the vibration on this machine is acceptable but unremarkable. the difference became clearer after a few more days. it is adequate for now.",neutral,neutral,0.998297393321991,True,washing_machine,refrigerator,0.4576044976711273,False,limited,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13827,My main impression of this main fridge comes from the compressor fan: it is difficult to trust outside my normal routine. the behavior persisted across several attempts. this needs to improve. This is damn annoying. 😂,negative,negative,0.9999761581420898,True,refrigerator,refrigerator,0.9976605176925659,True,advanced,1,1,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13828,"During a heavier-than-usual day, I noticed that the battery life on this new phone keeps getting in the way.",negative,negative,0.9941216111183167,True,smartphone,smartphone,0.9993730187416077,True,standard,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13829,My main impression of this TV set comes from the controller: it feels ordinary after more use outside my normal routine. I repeated the check before writing this. I can live with it.,neutral,neutral,0.9998223185539246,True,television,television,0.9996424913406372,True,advanced,0,0,0,0,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13830,"i have been using this living room display after using it for work and at home, and the controller has stayed dependable. a second check gave me the same result.",positive,neutral,0.4941069483757019,False,television,television,0.9996210336685181,True,limited,0,0,0,0,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13831,"Across repeated observations, the cooling motor is what stood out after taking it on a trip; it has not cahnged my opinion much. Honestly, the damn thing is just average.",neutral,neutral,0.9988505840301514,True,refrigerator,refrigerator,0.9978106617927551,True,technical,1,0,1,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13832,"i did pay much attention the sports motion at first, but during a heavier-than-usual day it breaks down when conditions change. the behavior persisted across several attempts. this is damn annoying. kinda wild.",negative,negative,0.9238569140434265,True,television,television,0.999685525894165,True,limited,1,0,0,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13833,"After a few weeks of mixed use, I noticed that the spin program on this machine works normally. a second check gave me the same result.",neutral,negative,0.9143951535224915,False,washing_machine,washing_machine,0.9986786246299744,True,standard,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13834,"After repeated use under comparable conditions, during a heavier-than-usual day, the built-in audio does the job. a second check gave me the same result.",neutral,neutral,0.5764353275299072,True,television,refrigerator,0.6560870409011841,False,technical,0,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13835,"tbh, outside my normal routine, i noticed that the ice system on this new refrigerator breaks down when conditions change. i repeated the check before writing this. i am already looking at alternatives.",negative,negative,0.9993194341659546,True,refrigerator,washing_machine,0.9994783997535706,False,limited,0,0,0,1,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13836,"Across repeated observations, during a heavier-than-usual day, I noticed that the controller on this living room display has been a pleasant surprise. I repeated the check before writing this. I plan to keep using it.",positive,positive,0.9990611672401428,True,television,television,0.9996333122253418,True,technical,0,0,0,0,long,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13837,"outside my normal routine, the fingerprint reader works normally. i tried same thing again later and got a similar result. there is no major crap to complain about here.",neutral,neutral,0.9999176263809204,True,smartphone,washing_machine,0.5989525318145752,False,limited,1,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13838,my main impression of this television set comes from the panel lighting: it has not given me trouble after cmoing back to it after a few days. the difference became clearer after few days. it has earned my confidence. 🤔,positive,negative,0.9999247789382935,False,television,television,0.9997193217277527,True,limited,0,1,1,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13839,"After changing a few settings, the inside lighting fails in routine use. I noticed the change only in the new situation.",negative,negative,0.9996761083602905,True,refrigerator,refrigerator,0.7897483706474304,True,advanced,0,0,0,0,medium,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13840,"After repeated use under comparable conditions, the thermostat is what stood out when someone else in the house used it; it works normally. someone else in the house noticed it too. my opinion is still basically in the middle.",neutral,negative,0.5042177438735962,False,refrigerator,refrigerator,0.9950608611106873,True,technical,0,0,0,0,long,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13841,"I did not pay much attention to the soap tray at first, but after a few weeks of mixed use it is difficult to trust. I would hesitate to buy it again. That said, the cycle controls has been a pleasant surprise, so the experience is not completely one-sided.",negative,negative,0.9999802112579346,True,washing_machine,washing_machine,0.5213391780853271,True,advanced,0,0,0,0,long,1,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13842,"Across repeated observations, i did not pay much attention to the call quality at first, but outside my normal routine it feels dependable in daily use. this was diferent from my first impression. overall I am happy with it. lol.",positive,positive,0.5052990317344666,True,smartphone,smartphone,0.9990785121917725,True,technical,0,0,1,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13843,"tbh, i have been using this wash unit after coming back to it after a few days, and the rinse program has stayed dependable. a second check gave me the same result.",positive,negative,0.945651650428772,False,washing_machine,washing_machine,0.8779919147491455,True,advanced,0,0,0,1,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13844,"Under a representative operating profile, my main impression of this living room display comes from the video input: it works well even outside my usual routine during a heavier-than-usual day. I plan to keep using it.",positive,positive,0.9996975660324097,True,television,television,0.9996445178985596,True,technical,0,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13845,"From a practical reliability standpoint, after using it for work and at home, the built-in audio does the job. a second check gave me the same result.",neutral,neutral,0.9929561614990234,True,television,refrigerator,0.6903311014175415,False,technical,0,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13846,"ngl, the rear camrea is what stood out when someone else in the house used it; it still performs consistently. I tried the same thing again later and got a similar result.",positive,positive,0.9996763467788696,True,smartphone,refrigerator,0.9666498899459839,False,advanced,0,0,1,1,medium,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13847,"my main impression of this living room display comes from the interface: it has stayed dependable after using it for work and at home. this was different from my first impression. for my use case, this is a keeper. that said, the streaming menu is difficult to trust, so the experience is not completely one-sided.",positive,negative,0.999542236328125,False,television,television,0.9996751546859741,True,informal,0,0,0,0,long,1,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13848,after coming back to it after a few the drainage motor feels dependbale in daily use. i tried the same thing again later and got a similar result.,positive,neutral,0.5014401078224182,False,washing_machine,refrigerator,0.9945084452629089,False,limited,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13849,"After using it for work and at home, the earpiece works well even outside my usual routine. I noticed the change only in the new situation. 😬",positive,positive,0.9035540223121643,True,smartphone,washing_machine,0.6307036280632019,False,standard,0,1,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13850,"After repeated use under comparable conditions, honestly tho, after using it for work and at home, the wash drum has not given me trouble. a second check gave me the same result. The damn thing surprised me in a good way.",positive,negative,0.999879002571106,False,washing_machine,washing_machine,0.9860070943832397,True,technical,1,0,0,1,long,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13851,"my main impression of this food cooler comes from the thermostat: it does the job after coming back to it after a few days. i noticed the change only in the new situation. that said, the cooling motor feels dependable in daily use, so the experience is not completely one-sided.",neutral,neutral,0.9998519420623779,True,refrigerator,refrigerator,0.9987413287162781,True,informal,0,0,0,0,long,1,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13852,My main impression of this television set comes from the picture quality: it fails in routine use after changing a few settings. I repeated the check before writing this. 🔥,negative,negative,0.9999504089355469,True,television,television,0.9996485710144043,True,advanced,0,1,0,0,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13853,"I did not pay much attention to the sports motion at first, but after taking it on a trip it feels ordinary after more use. my opinion is still basically in the middle. The video input tells a different story because it holds up better than expected. It is not amazing, but it is not bullshit either.",neutral,neutral,0.9999587535858154,True,television,television,0.9996564388275146,True,standard,1,0,0,0,long,1,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13854,"From a practical reliability standpoint, the wireless connection is what stood out outside my normal routine; it feels ordinary after more use. someone else in the house noticed it too. I do not feel strongly either way.",neutral,neutral,0.9998832941055298,True,television,refrigerator,0.9581729769706726,False,technical,0,0,0,0,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13855,"After repeated use under comparable conditions, during a heavier-than-usual day, the wireless conection continues to work without drama. I tried the same thing again later and got a similar result. it has earned my confidence. 💀",positive,positive,0.9142048954963684,True,television,television,0.36709338426589966,True,technical,0,1,1,0,long,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13856,"fr, my main impression of this screen unit comes from the interface: it fails in noraml use after a few weeks of mixed use. a second check gave me the same result.",negative,negative,0.9999703168869019,True,television,television,0.9996215105056763,True,advanced,0,0,1,1,medium,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13857,"i have been using this main fridge after using it for work and at home, and the inside lighting does the job. i repeated the check before writing this. my opinion is still basically in the middle. it is not amazing, but it is not bullshit either.",neutral,neutral,0.9999608993530273,True,refrigerator,refrigerator,0.9982587695121765,True,informal,1,0,0,0,long,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13858,"honestly tho, i have been using this mobile after changing a few settings, and the fingerprint reader has been a disappointment. the behavior persisted across several attempts. i am already looking at alternatives.",negative,negative,0.997183084487915,True,smartphone,smartphone,0.9995538592338562,True,informal,0,0,0,1,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13859,"I have been useing this mobile after a few weeks of mixed use, and the touch panel continues to work without drama. a second check gave me the same result. on balance I am happy with it. On the other hand, the call quailty is difficult to trust, which makes the on balance picture more mixed. not great tbh. 🤷",positive,negative,0.999981164932251,False,smartphone,washing_machine,0.999693751335144,False,advanced,0,1,1,1,long,1,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13860,"Outside my normal routine, the rinse program has been a pleasant surprise. I expected some crap here, but it has actually held up. Honestly 🤷",positive,positive,0.998714804649353,True,washing_machine,washing_machine,0.9983471632003784,True,advanced,1,1,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13861,"After repeated use under comparable conditions, tbh, after coming back to it after a few days, I noticed that the built-in audio on this bedroom TV is neither impressive nor bad. I tried the same thing again later and got a smiilar result. I can live with it.",neutral,neutral,0.9998841285705566,True,television,television,0.9996349811553955,True,technical,0,0,1,1,long,0,1,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13862,"Across repeated observations, after changing a few settings, the spin program remains basically average. the difference became clearer after a few more days. I do not feel strongly either way.",neutral,neutral,0.9999418258666992,True,washing_machine,washing_machine,0.9949967861175537,True,technical,0,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13863,"lowkey, after a few weeks of mxied use, the controller has not changed my opinion much. I tried the same thing again later and got a similar result.",neutral,neutral,0.5116437673568726,True,television,refrigerator,0.9567635655403137,False,standard,0,0,1,1,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13864,"From a practical reliability standpoint, the door latch is what stood out after changing a few settings; it keeps getting in the way. I tried the same thing again later and got a similar result. idk.",negative,negative,0.9999414682388306,True,washing_machine,refrigerator,0.986166775226593,False,technical,0,0,0,1,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13865,"Under a representative operating profile, tbh, the controller is what stood out during a heavier-than-usual day; it remanis basically average. I noticed the change only in the new situation. there is not much else to say.",neutral,neutral,0.9999332427978516,True,television,refrigerator,0.5782146453857422,False,technical,0,0,1,1,long,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13866,my main impression of this work phone comes from the call quality: it is acceptable but unremarkable after changing a few settings. i noticed the change only in the new situation. there is not much else to say.,neutral,neutral,0.9997954964637756,True,smartphone,smartphone,0.9995798468589783,True,informal,0,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13867,the network reception is what stood out during a heavier-than-usual day; it breaks down when conditions change. i tried the same thing again later and got a similar result. i would not rely on it. the fingerprint reader tells a different story because it works normally.,negative,negative,0.9999681711196899,True,smartphone,smartphone,0.999603807926178,True,informal,0,0,0,0,long,1,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13868,"during a heavier-than-usual day, noticed that the call quality on this pocket device is neither impressive nor bad. this was different from my first impression.",neutral,neutral,0.9985120892524719,True,smartphone,smartphone,0.999308705329895,True,limited,0,0,0,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13869,The earpiece is what stood out after changing a few settings; it holds up better than expected. a second check gave me the same result. I would buy it again. 👎,positive,positive,0.9997479319572449,True,smartphone,refrigerator,0.7623029947280884,False,advanced,0,1,0,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13870,"tbh, the rear camera is what stood out during a heavier-than-usual day; it is difficult to trust. soemone else in the house noticed it too. I am tired of this crap.",negative,negative,0.9998743534088135,True,smartphone,smartphone,0.9995336532592773,True,advanced,1,0,1,1,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13871,the soap is what stood out after coming back to it after a few days; it is acceptable but unremarkable.,neutral,neutral,0.8034353852272034,True,washing_machine,refrigerator,0.7999377250671387,False,limited,0,0,0,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13872,"outisde my normal routine, the touch panel does the job.",neutral,neutral,0.7813770771026611,True,smartphone,washing_machine,0.8211290836334229,False,limited,0,0,1,0,short,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13873,"not gonna lie, the network reception is what stood out after taking it on a trip; it works normally. i repeated the chcek before writing this.",neutral,negative,0.6010426878929138,False,smartphone,smartphone,0.9995573163032532,True,informal,0,0,1,1,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13874,"when someone else in the house used it, i noticed that the apps this mobile works normally. the behavior across several attempts. it is not amazing, but it is not bullshit either.",neutral,neutral,0.9994263648986816,True,smartphone,washing_machine,0.999356210231781,False,limited,1,0,0,0,medium,0,1,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13875,the video input is what stood out after using it for work and at home; it has stayed dependable. a second check gave me the same result. i would buy it again. the wireless connection tells a different story becuase it is fine for what it is. the damn thing surprised me in a good way. 😬,positive,negative,0.999976396560669,False,television,television,0.9996589422225952,True,informal,1,1,1,0,long,1,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13876,"after using it for work and at home, i noticed that the fingerprint reader on this work phone has stayed dependable. a second check gave me the same result. for real.",positive,negative,0.8816249966621399,False,smartphone,smartphone,0.9994847774505615,True,limited,0,0,0,1,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13877,the picture quality is what stood out after using it for work and at home; it remains basically average. the behavior persisted across several attempts. i do not strongly either way.,neutral,neutral,0.9999336004257202,True,television,washing_machine,0.40467673540115356,False,limited,0,0,0,0,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13878,"I have been useing this work phone after a few weeks of mixed use, and the apps works normally.",neutral,negative,0.7493976950645447,False,smartphone,smartphone,0.9986180067062378,True,advanced,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13879,"Across repeated observations, not gonna lie, i did not pay much attention to the rear camera at first, but after coming back to it after a few days it has not changed my opinion much. the behavior persisted across several attempts. There is no major crap to complain about here.",neutral,neutral,0.9999068975448608,True,smartphone,smartphone,0.9995986819267273,True,technical,1,0,0,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13880,"ngl, i did not pay much attention to the interface at first, but after changing a few settings it holds up better than expected. i noticed the change only in the new situation. damn, i did not expect this part to be this solid.",positive,positive,0.9998835325241089,True,television,refrigerator,0.3785078823566437,False,informal,1,0,0,1,long,0,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13881,"imo, i did not pay much attention to the inside lighting at first, but during a heavier-than-usual day it keeps getting in the way. I tried the same thing again later and got a similar result.",negative,negative,0.9999597072601318,True,refrigerator,smartphone,0.7114585041999817,False,standard,0,0,0,1,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13882,the shelf layout is what stood out outside my normal routine; it continues to work without drama.,positive,negative,0.5166509747505188,False,refrigerator,refrigerator,0.6414567232131958,True,informal,0,0,0,0,medium,0,1,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13883,"I have been using this video panel during a heavier-than-usual day, and the panel lighting does the job. this was diferent from my first impression.",neutral,neutral,0.7188878655433655,True,television,washing_machine,0.9995653033256531,False,advanced,0,0,1,0,medium,0,1,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13884,"Aftre changing a few settings, I noticed that the gasket on this refrigeration unit remains basically average. the difference became clearer after a few more days.",neutral,neutral,0.9997178912162781,True,refrigerator,refrigerator,0.8934693932533264,True,advanced,0,0,1,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13885,"my main impression of this pocket device comes from the fingerprint reader: it has been a pleasant surprise after using it for work and at home. i noticed the change only in the new situation. damn, i did not expect this part to be this solid.",positive,positive,0.7150559425354004,True,smartphone,smartphone,0.9995939135551453,True,informal,1,0,0,0,long,0,0,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13886,"Under a representative operating profile, after coming back to it after a few days, I noticed that the thermostat on this cold-storage unit remains basically average. I repeated the check before writing this.",neutral,neutral,0.9989635944366455,True,refrigerator,refrigerator,0.7458177208900452,True,technical,0,0,0,0,medium,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13887,"tbh, the inetrface is what stood out when someone else in the house used it; it feels ordinary after more use. the behavior persisted across several attempts. is adequate for now.",neutral,neutral,0.9999278783798218,True,television,refrigerator,0.9920051693916321,False,limited,0,0,1,1,medium,0,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13888,"I have been useing this cold-storage unit after taking it on a trip, and the shelf layout is neither impressive nor bad. the difference became clearer after a few more days.",neutral,neutral,0.9997958540916443,True,refrigerator,refrigerator,0.8597963452339172,True,advanced,0,0,1,0,medium,0,0,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13889,My main impression of this work phone comes from the fingerprint reader: it keeps acting up when someone else in the house used it. a second check gave me the same result. this is the part that makes me regret the purchase. This is damn annoying.,negative,negative,0.9999927282333374,True,smartphone,smartphone,0.9995928406715393,True,standard,1,0,0,0,long,0,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13890,"when someone else in the house used it, the fingerprint reader works normally. the difference became clearer after a few more days. i can live with it. it is not amaznig, but it is not bullshit either.",neutral,neutral,0.9986571073532104,True,smartphone,refrigerator,0.994830310344696,False,informal,1,0,1,0,long,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13891,"I did not pay much attention to the call quality at fisrt, but after changing a few settings it has not changed my opinion much. I tried the same thing again later and got a similar result. 👎",neutral,neutral,0.9792768359184265,True,smartphone,refrigerator,0.9733610153198242,False,standard,0,1,1,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13892,My main impression of this new phone comes from the network reception: it feels dependable in daily use after taking it on a trip. this was different from my first impression.,positive,negative,0.9936537742614746,False,smartphone,smartphone,0.9996280670166016,True,standard,0,0,0,0,medium,0,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13893,"I did not pay much attention to the thermostat at first, but after taking it on a trip it feels dependable in daily use. I plan to keep using it.",positive,positive,0.9152705073356628,True,refrigerator,smartphone,0.6077841520309448,False,standard,0,0,0,0,medium,0,1,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13894,My main impression of this machine comes from the yccle controls: it feels dependable in daily use after coming back to it after a few days. I tried the same thing again later and got a similar result. I would buy it again.,positive,negative,0.9999176263809204,False,washing_machine,washing_machine,0.427575021982193,True,advanced,0,0,1,0,long,0,1,main_impression,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13895,"From a practical reliability standpoint, i did not pay much attention to the sports motion at first, but when someone else in the house used it it remains basically average. someone else in the house noticed it too. I would neither recommend it nor warn people away.",neutral,neutral,0.999958872795105,True,television,television,0.9996541738510132,True,technical,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13896,"I did not pay much attention to the video input at first, but outside my normal routine it has not given me trouble. I noticed the change only in the new situation. I plan to keep using it.",positive,negative,0.9951769113540649,False,television,television,0.9996414184570312,True,standard,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13897,"imo, i have been using this work phone after a few weeks of mixed use, and the fingerprint reader has been a pleasant surprise.",positive,negative,0.7342708110809326,False,smartphone,smartphone,0.9995061159133911,True,limited,0,0,0,1,medium,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13898,"After repeated use under comparable conditions, i have been using this front-loading washer after changing a few settings, and the cycle controls is neither impressive nor bad. the difference became clearer after a few more days. there is not much else to say. The damn thing is basically fine.",neutral,neutral,0.9999674558639526,True,washing_machine,washing_machine,0.999661922454834,True,technical,1,0,0,0,long,0,0,using,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13899,the streaming menu what stood out after using it for work and at home; it keeps acting up. this was diferent from my first impression.,negative,negative,0.9463711380958557,True,television,television,0.9996503591537476,True,limited,0,0,1,0,medium,0,1,context_component,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13900,"lowkey, after coming back to it aftre a few days, i noticed that the shelf layout on this refrigeration unit has stayed dependable. i noticed the change only in the new situation. i would buy it again.",positive,negative,0.9963614344596863,False,refrigerator,refrigerator,0.9924966096878052,True,informal,0,0,1,1,long,0,0,noticed,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13901,"Under a representative operating profile, the fingerprint reader is what stood out outside my normal routine; it remains basically average. someone else in the house noticed it too. The USB port tells a different story because it has been a pleasant surprise. There is no major crap to complain about here. for real.",neutral,neutral,0.9999345541000366,True,smartphone,refrigerator,0.9987722039222717,False,technical,1,0,0,1,long,1,0,stood_out,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13902,"i did not pay much attention to the video input at first, but after using it for work and at home it difficult to trust. the difference became clearer after a few more days. this is the part that makes me regret the purchase.",negative,negative,0.9928841590881348,True,television,television,0.9996488094329834,True,limited,0,0,0,0,long,0,0,attention,,,,
prediction_record,20260818T204035Z_github-32183473018,0,incoming,,,,,,,,,13903,"When someone else in the house used it, I noticed that the fingerprint reader on this new phone has not changed my opinion much. the behavior persisted across several attempts. There is no major crap to complain about here. 🙂",neutral,neutral,0.9998488426208496,True,smartphone,smartphone,0.999562680721283,True,advanced,1,1,0,0,long,0,1,noticed,,,,
